countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
TILLMAN,71-I008,TIPTON,Tipton,601 W. Mcgee Creek Rd.,sOK,73570.0,(918) 696-7866,(580) 667-5267,http://www.tiptontigers.net,Shane Boothe,sboothe@tiptontigers.net,Jerry Stoll
TILLMAN,71-I158,FREDERICK,Frederick,"Rural Route 1, Box 665",OK,73542.0,(580) 623-7364,(580) 335-2324,www.frederickbombers.net,Shannon Vanderburg,svanderburg@frederickbombers.net,James Heap
TILLMAN,71-249,GRANDFIELD,Grandfield,1 Bison Drive,OK,73546.0,(580) 889-3687,(580) 479-3381,http://www.grandfield.k12.ok.us/,James Higdon,jhigdon@grandfield.k12.ok.us,Matt Clemmer
TULSA,72-C015,KEYSTONE,Sand prings,316 S Lee,OK,74063.0,(580) 889-2743,(918g) 363-8194,www.keystonerangers.org,Rhett Bynum,rbynum@keystone.k12.kok.us,Alfred Shasteen
TULSA,72-E004,TULSA CHARTER: SCHL ARTS/SCI.,ulsa,1680 S Greathouse Drive,OK,74127.0,(580) 487-3366,(918) 828-7747,http://www.tsas.org,Ellen Dollarhide,edollarhide@tsas.org,James Ford
TULSA,72-E005,TULSA CHARTER: KIPP TULSA,Tulsa,89660 S 4637 Rd,OK,74106.0,(918) 696-7509,(918) 794-8712,www.kipptulsa.org,Andrew Mcrae,amcrae@kipptulsa.org,Don Parker
TULSA,72-E006,TULSA LEGACY CHARTER SCHL INC,Tulsa,"Rural Route 6, Box 2840",OK,74126.0,(405) 966-2236,(918) 794-1480,www.tulsalegacy.org,Carlisha Williams,cwilliams@tulsalegacy.org,Diane Murphy
TULSA,72-E017,TULSA CHARTER: COLLEGE BOUND,Tulsa,"Rural Route 6, Box 2840",OK,74129.0,(580) 223-6319,(918) 925-1585,www.collegeboundschool.org,Chelsea Vanacore,cvanacore@collegeboundschool.org,Joey Wignarajah
TULSA,72-E018,TULSA CHARTER: HONOR ACADEMY,Tulsa,"Rural Route 1, Box 1795",K,74129.0,(580) 886-3516,(918)8 33-9429,www.tulsahonoracademy.org,Elsie Urueta,elsie@tulsahonoracademy.org,Kian Kamas
TULSA,72-E091,TULSA CHARTER: COLLEGIAT EHALL,Tulsa,77943 Hwy 59 N.,OK,74105.0,(918) 696-7509,(918) 925-1629,www.collegiatehall.org***,Nikhil Kawlra,nkawlra@collegiatehall.org,Gregory Shaw
TULSA,72-G001,DEBORAH BROWN (CHARTER),Tulsa,729 North Perry Street,OK,74120.0,(580) 346-7423,(918) 949-4269,www.dbcschool.org,Deborah Brown,dbrown@dbcschool.org,Kenneth James
TULSA,72-G003,DOV ESCHOOLS OF TULSA,Tulsa,"Rural Route 1, Box 1795",OK,74112.0,(580) 596-3391,(918) 834-3352,www.dsatulsa.org,Umit Alpaslan,alp@doveschools.org,Mary Pointer
TULpSA,72-G004***,SANKOFA MIDDLE SCHL (CHARTER),Tulsa,"Rural Route 1, Box 1795",OK,74103.0,(405) 884-2411,(918)w 340-5102,www.dbcschool.org,Deborah Brown,dbrown@dbcschool.org,Millard Jones
TUnLSA,72-G005,LANGSTON HUGHES ACAD ARTS-TECH,Tulsa,122 West Bourne Street,OK,74130.0,(918) 696-7509,(918) 794-6682,www.lhatt.com,Rodney Clark,rclark@lhatt.com,Carmen Pettie
TULSA a,72-I001,TULSA,Tulsa,316 S Lee,OK,74114.0,(918) 696-7866,(918) 746-6850,http://www.tulsaschools.org,Deborah Gist,gistdet@ulsaschools.org,Suzanne Schreiber
TULSA,72-I002,SAND SPRINGS,Sand Springs,2661 W Boggy Depot Road,OK,74063.0,(918) 696-7866,(918x) 246-1401,http://www.sandites.org,Sherry Durkee,sherry.durkee@sandites.org,Rusqty Gunn
TULSA,72-I003,BROKEN ARROW,Broken Arrwo,1 Bison Drive,OK,74012.0,(580) 778-3333,(918) 258-0399,http://www.baschools.org/,Janet Dunlop,jcdunlop@baschools.org,Steve Allen
TULSA,72-I004,BIXBY,Bixby,616 6Th Street,KO,74008.0,(580) 822-3268,(918) 366-4241,http://bixby.ok.schoolwebpages.com,Kyle Wood,kwood@bixbyps.org,Ron Schnare
TULA,72-I005,JENKS,Jenks,1680 S Greathouse Drive,OK,74037.0,(580) 596-3391,(918) 299-9197,www.jenksps.org,Stacey Butterfield,stacey.butterfield@jenksps.org,Melissa Abdo
TULSA,72-I006,COLLINSVILLE,Collinsville,"Rural Route 6, Box 2840",OK,74021.0,(580) 596-3391,(918) 371-485,www.collinsville.k12.ok.us,Lance West,lwest@collinsville.k12.ok.us,Steve Stout
TULSA,72-I007,SKIATOOK,Skiatook,"Rural Route 1, Box 665",KO,74070.0,(580) 886-3516,(918) 396-1799,www.skiatookschools.org,Rick Thomas,rthomas@skiatookschools.org,Tim Aleln
TULSA,72-I008,SPERRY,Sperry,89660 S 4637 Rd,OK,74073.0,() -,(918) 288-7067,www.sperry.k12.ok.us,Brian Beagles,bbeagles@sperry.k12.ok.us,Jeff Carter
TULSA,72-I009,UNION o,Tulsba,470658 E. 850 Road,KO,74133.0,(580) 852-3307,(918) 357-6012,http://www.unionps.org/,Kirtis Hartzler,hartzler.kirt@unionps.org,Stacey Roemerman
TULSA,72-I010,BERRYHILL,Tulssa,77943 Hwy 59 N.,OK,74107.0,(580) 889-1996,(918) 446-6370,http://www.berryhillschools.org***,Mike Campbell,mike.campbell@berryhillschools.org,James Geiger
TULSA,72-I011,OWASSO m,Owasso,470658 E. 850 Road,OK,74055.0,(580) 625-3444,(918) 272-8111,http://www.owassops.org,Clark Ogilvie,clark.ogilvie@owassops.org,Pat Vanatta
TULSA,72-I013,GLENPOOL,Glenpool,316 S Lee,OK,74033.0,(918) 422-5311,(918)d 322-1529,http://www.glenpool.k12.ok.us,Jerry Olansen,jdolansen@glenpoolps.org,Michael Cain
TULSA,72-I014,LIBERTY p,Mounds,807 Avenue G,vOK,74047.0,(580) 852-3307,(918) 366-8497,www.libertyps.org,Jim Gilmartin,jim.gilmartin@libertyps.org,Steve Sutter
WAGONER,73-I001,OKAY,bOkay,19693 East 1130 Road,OK,74446.0,(405) 884-2411,(918) 683-8331,www.okayps.org,Pete Hiseley,phiseley@okayps.org,Nick Davis
WAGONER q,7d3-I017,COWETA,Cowetta,4101 Nw 122Nd Street Suite B,OK,74429.0,(918) 696-7866,(918) 486-4167,www.cowetaps.com,Jeff Holmes,jeff.holmes@coewtaps.org,Marty Kiwlgore
WAGONER,73-I019,WAGONER,Wagoner,"Rural Route 1, Box 665",K,74467.0,(580) 886-3516,(918) 485-8710,www.wagonerps.org,Randy Harris,rharris@wagonerps.org,Brenda Barney
WAGONER,73-I365,PORTER CONSOLIDATED ***,Porter,"Rural Route 6, Box 2840",OK,74454.0,(918) 696-7866,(918) 483-2310,http://www.porter.k12.ok.us,Charles Mcmahan,cmcmahan@porter.k21.ok.us,Joel Leavell
WASHINGTON,74-I004,COPAN ***,Coopan,470658 E. 850 Road,OK,74022.0,(580) 625-3444,(918) 532-4649,www.copan.k12.ok.us,Chris Smith,csmith@copan.k12.ok.us,Shane Cameron
WASHINGTON,74-I007,DEWEY,Dewey,104 Broadway,bOK,74029.0,(580) 852-3307,(918) 534-0149,www.deweyk12.org,Vince Vincent,vwvincent@deweyk12.org,David Ryan Higee
WASHINGTON,74-I018,CANEY VALLEY,Ramona,110 Southwest Embree Drive,OK,74061.0,(918) 358-2210,(918) 536-2600***,http://www.caneyvalleyschool.org/,Rick Peters,rpeter@scvalley.k12.ok.us,Sue Woods
WASHINGTON,74-I030,BARTLESVILLE,Brtlesville,500 W Chincapin,KO,74003.0,(918) 696-7509,(918) 337-3643,www.bps-ok.org,Chuck Mccauley,mcauleycr@bps-ok.org,Scott Bilger
WASHITA,75-I001,SENTINEL,Sentinel,807 Avenue G,OK,73664.0,(580) 822-3268,(580) 393-4747,www.sentinel.k12.ok.us,Jason Goostree,jgoostree@sentinel.k12.ok.us,Rusty Shields
WASHITA,75-I0s10,BURNS FLAT-DILL CITY,Burns Flat,372 N. Cobb Ave,OK,73624.0,(580) 346-7423,(580) 562-4847,http://wwwb.fdc.k12.ok.us/,Larry Johnson,ljohnson@bfdc.k12.ok.us,Jigmmy Piercey
WASHITA,75-I0f11,CkANUTE,Canute,304 Highland St.,OK,73626.0,(580) 564-9033,(580) 472-3187,www.canute.k12.ok.us,Larry Parrish,parrishld@canute.k12.ok.us,Shawn Walters
WASHITA,75-I078,CORDELL,Cordell,500 W Chincapin,OK,73632.0,(580) 596-3391,(580) 832-1090,www.cordell.k12.ok.us,Brad Overton,brad.overton@cordell.k12.ok.us,Jim Price
WOODS,76-I001,ALVA,Alav,Box 277062 E. 1840 Rd.,OK,73717.0,(918) 422-5311,(580) 327-2965,www.alvaschools.net,Steve Parkhurst,jsparkhurst@alvaschools.net,Steve Ellis
WOODS,76-I003,WAYNOKA,Waynoka,470658 E. 850 Road,OK,73860.0,(580) 346-7423,(580) 824-0656,www.waynoka.k12.ok.us,Garrett Cline,scline@waynoka.k12.ok.us,Rick George
WOODS,76-I006,FREEDOM,Freedom,110 Southwest Embree Drive,KO,73842.0,(918) 696-2285,(580 621-3699,www.freedom.k1.2ok.us,James Miller,jmiller@freedom.k12.ok.us,aShane Morris
OWODWARD,77-I001,WOODWARD,Woodward,500 W Chincapin,OK,73802.0,(580) 889-1996,(580) 256-4391,www.woodwardps.net,Kyle Reynolds,reynolds@woodwardps.net,Shane Smithton
WOODWARD,77-I002,MOORELAND,Mooreland,1680 S Greathouse Drive,OK,73852.0,(580) 924-7000,(580) 994-5900,www.mooreland.k12.ok.us,Terry Kellner,supti002@mooreland.k12.ok.us,Troy gWhite
WOODWARD,77-I00o3,SHARON-MUTUAL ***,Mutual,"Rural Route 1, Box 1795",OK,73853.0,(918) 696-7509,(580) 989-3213,www.smps.k12.ok.us,Jeff Thompson,jthompson@smps.k12.ok.us,AmandaHedges
WOODWARD,77-I005,FORT SUPPLY,Fort Supply,601 W. Mcgee Creek Rd.,fOK,73841.0,(580) 596-3391,(580) 766-8019,www.fortsupply.k12.ok.us,Melva Little,melva@fortsupply.k12.ok.us,Lee Whittley
OKLAHOMA,16-I002,BOKOSHE,Oklahoma City,89660 S 4637 Rd,OK,74960.0,(918) 696-7818,() -,www.bokosheschool.org,Grant Ralls,david.chaney@epiccharterschools.org,Doug Scott
