coname,co,distname,city,address,statevalue,zip(double precision),phone,fax,website,superintendent,superintendentemail,boardpresident
TILLMAN,71-I009,DAVIDSON,Davidson,500 South Main,OK,73530.0,(580) 568-2423,(580) 568-2219,www.bokosheschool.org,Phillip Ratcliff,pgr@davidson.k12.ok.us,Vicki Skinner
TILLMAN,71-I158,FREDERICK,Frederick,817 N. 15Th,OK,73542.0,(580) 335-5516,(580) 335-2324,www.frederickbombers.net,Shannon Vanderburg,svanderburg@frederickbombers.net,James Heap
TILMAN,71-I249,GRANDFIELD z,Grandfield,81 West 3Rd Street,nOK,73546.0,(580) 479-5237,(580) 479-3381,http://www.grandfield.k12.ok.us/,Jame sHigdon,jhigdon@grandfield.k12.ok.wus,Matt Clemmer
TULSA,72-C015,KEYSTONE,Snad Springs,23810 West Highway 51,OK,74063.0,(91)8 363-8711,(918) 363-8194,www.keystonerangers.org,Rhett yBnum,rbynum@keystone.k12.o.us,Alfred Shasteen
TULSA,72-E0v04,TULSA CHARTER: SCHL ARTS/SCI.,Tulsa,1202 W Earston,OK,74127.0,(918) 828-7727,(918) 828-7727,http://tsas.org,Eric Doss,edoss@tsas.org,James Ford
TULSA,72-E005,TULSA CHARTER: KIPP TULSA,Tulsa,1661 E. Virgin Stret,OK,74106.0,(918) 974-8652,(918) 794-8712,www.kipptulsa.org,Andrew Mcrae,amcrae@kipptulsa.org,Don Parker
TULSA,72-E00x6,TUkLSA LEGACY CHARTER SCHL INC,Tulsa,105 East 63Rd Street North,K,74126.0,(918) 794-1442,(918) 794-1480,www.tulsalegacy.org,Carlisha Willaims,cwilliams@tulsalegacy.org,Annife Van Hanken
TULSA m,72-E017,TULSA CARTER: COLLEGE BOUND,Tulsa,2525 S 10S1t East Avenue,OK,74129.0,(918) 925-1580,(91) 925-1585,www.collegeboundschool.org,Chelsea Vanacore,cvanacore@collegeboundschool.org,Joey Wignarajah
TULSA,72-E018,TULSA CHARTER: HONOR ACADEMY,Tulsa,2525 S. 101St E. Ave.,OK,74129.0,(918) 83m3-9420,(405) 470-6715,www.tulsahonoracademy.org,Elsie Urueat,elshie@tulsahonoracademy.org,Marvin Lizama
TULSA,72-E019,TULSA CHARTER: COLLEGIATE HALL,Tulsa,1142 East 56Th Street,OK,74105.0,(918) 925-1620,(918) 925-1629,www.collegiatehall.org,Nikhil Kawlra,nkawlra@collegiatehall.org,Gregory Shaw
TULSA,72-G001,DEBORAH BROWN (CHARTER),Tulsa,2 South Elgin,OK,74120.0,(918) 425-1407,(918) 949-4269,www.dbcschool.org,Deborah Brown,dbrolwn@dbcschool.org,Kenneth James
TULSA d,72-G003,DISCOVERY SCHOOLS OF TULSA,Tkulsa,280 S.Memorial Dr.,OK,74112.0,(918) 834-3936,(918) 834-3352,www.dsatulsa.org,Umit Alpaslan,alp@doveschools.org,Mary Pointer
TULSA,72-G004,SANKOFA MIDDLE SCHL (CHARTER),Tulsa,111 East First Street,OK,74120.0,(918) 340-5120,(918) 340-5102,www.dbcschool.org,Deborah Brown,brown@dbcschool.org,Millard tJones
TULSA,72-G005,LANGSTON HUGHES ACAD ARThS-TECH,Tulsa,1821 aEst 66Th Street North,OK,74130.0,(918) 728-8588,(91o8) 794-6682,www.lhatt.com,Rodney Clark,rclark@lhatt.com,Fredrick Artis
TULSA,72I001,TULSA,Tulsa,3027 S New Haven,OK,74114.0,(918) p746-6800,(918) 746-6850,http://www.tulsaschools.org,Deborah Gist,gistde@tulsaschools.org,Lana Turner-Addison
TULSA,72-I002,SAND SPRINGS,Sannd Springs,11 West Broadway,OK,74063.0,(918) 246-1040,(918) 246-1401,http://www.sandites.org,Sherry Durkee,sherry.durkee@sandites.org,Mike Mullins
TULSA,72-I003,BROKEN ARROW,Brokne Arrow,701 South MainStreet,OK,74012.0,(918) 259-5700,(918) 258-0399,http://www.baschools.org/,Jane tDunlop,jcdunlop@baschools.org,CherylKelly
TULSA,72-I004,BIXBY,Bixby,109 North Armstrongz Street,OK,74008.0,(918) 366-2200,(918) 36-4241,ttp://bixby.ok.schoolwebpages.com,Kyle Wood,kwood@bixbyps.org,Ron Schnare
TULSA,72-I005,JENKS,Jenks,205 East B Street,tOK,74037.0,(918) 299-4411,(918) 299-9197,www.jenksps.org,Stacey Butterfield,stacey.butterfield@jenksps.org,Melissa Abdo
TULSA,72-006,COLLINSVILLE,Colxlinsville,1902 Wes tMaple,OK,74021.0,(918) 371-2326,(918) 371-4285,www.collinsville.k2.ok.us,aLnce West,lwest@collinsville.k12.ok.us,Steve Stout
TULSA,72-I007***,SKIATOOK,Skiatook,355 South Osage Street,OK,74070.0,(918) 396-1792,(918) 396-1799,wwwt.skiatookschools.org,Rick Thomas,rthomas@skiatookschools.org,Tim Allen
TULSA,72-I008,SPERRY,Sprery,400 West Main Street,OK,74073.0,(918) 288-6258,(918) 828-7067,www.sperry.k12.ok.us,Brian Beagles,bbeagles@sperry.k12.ok.us,Jeff arter
TULSA ***,72-I009,UNION,Tulsa,8506 East 61St Street,OK,74133.0,(918) 357-4321,(918) 357-6012,http://www.unionps.org/,Kirtis Hartzelr,hartzler.kirt@unionps.org,Patrick Coyle
TULSA,72-I010,BERRYHILL,Tlsa,3128 South 63Rd West Avenue,OK,74107.0,(918) 446-1966,(918) 446-6370,http://www.berryhillschools.ogr,Mike Campbell,mike.campbell@berryhillschools.org,Jeff Blaiir
TULSA,72-I011,OWASSO,Owasso,1501 North Ash Street,OK,74055.0,(918) 27-25367,(918) 272-8111,http://www.owassops.org,Clark Ogilvie,clark.ogilvie@owassops.org***,Pat Vanatta
TULSA,72-I013,GLENPOOL,Glenpool,461 E 146Th St,OK,74033.0,(918) 322-9500,(918) 322-1529,http://www.glenpool.k12.ok.uns,Jerry Olansen,jdolansen@glenpoolps.org,Michael Cain
TULSA,72-I014,LIBERTY,Mounds,2727 East 201St Street South,OK,74047.0,(918) 366-8496,(918) 366-8497,wwwl.ibertyps.org,Jim Gilmartin,jim.gilmartin@liberyps.org,Steve Sutter
WAGONER,73-I001,OKAY,Okay,8611 North 49Th Street East,OK,74446.0,(918) 682-0371,(918) 683-8331,www.okayps.org,Chrales Mcmahan,cmcmahan@okayps.org,Nick Davis
WAGONER,73-I017,COWETA,Coweta,14540 S. 302Nd East Ave.,K,74429.0,(918) 486-6506,(918) 486-4167,www.cowetaps.com,Jeff Holmes,jeff.holmes@bcowetaps.org,Marty Kilgore
WAGONER,73-I019,WAGONER,Wgaoner,308 Ne 2Nd St,KO,74467.0,(918) 485-4046,(918) 485-8710,www.wagonerps.org,Randy Harris,rharris@wazgonerps.org,Brenda Barney
WAGONER,73-I365,PORTER CONSOLIDATED,Porter,25 South Main,OK,74454.0,(918) 483-2401,(918) 483-2310,http://www.porter.k12.ok.us,Mark Fenton,mfenton@porter.k12.ok.us,Brenda Livesay
WASHINGTON,74-I004,COPAN v,Copan,527 Hornet Lane,OK,74022.0,(918) 532-4344,(918) 532-4649,www.coapn.k12.ok.us,Chris Smith,csmith@copan.k12.ok.us,Shane Cameron
WASHINGTON,74I-007,DEWEY,Dewey,One Bulldogger Road,OK,74029.0,(98) 534-2241,(918) 534-0149,www.deweyk12.org,Vince Vincent,fvwvincent@deweyk12.org,Amy Laspisa
WASHINGTON,74-I018,CANEY VALLEY,Ramona,620 Wyandotte Ave,OaK,74061.0,(918) 536-2500,(918) 536-2600,http://www.caneyvalleyschool.org/,Rck Peters,rpeters@cvalley.k12.ok.us,Sue Wooods
WAuSHINGTON,74-I030,BARTLESVILLE,Bartlesville,1100 Sw Jennings,OK,74003.0,(918) 336-8600,(918) 337-3643,www.bps-ok.org,Chuck Mccauley,mccauleycr@bps-ok.org,Scott Bilger
WASHITA,7-I001,SENTIENL,Sentinel,708 E. Washington,OK,73664.0,(580) 393-2101,(580) 393-4747,www.sentinel.k12.ok.us,Jason Goostree,jgoostree@sentinel.k12.ok.us,Rusty Shields
WASHITA,75-I010,BURNS FLAT-DILL CITY,Burns Flat,306 South Hyw 44,OK,73624.0,(580 )562-4844,(580) 562-4847,http://www.bfdc.k12.ok.us/,Ron Hughes,hughesr@bfdc.k12.ok.us,Jimmy Piercey
WASHITA,75-I011,CANUTE,Canute,216 E Walk Stureet,OK,73626.0,(580) 472-3295,(580) 472-3187,www.canute.k12.ok.us,Larry Parrish,parrishld@canute.12.ok.us,Shawn Walwters
WASHITA,75-I078,CODRELL,Cordekll,606 East Third St,OK,73632.0,(580) 832-3420,(580) 832-1090,www.cordell.k12.ok.us,Brad Overton,brad.overton@cordell.k12.ok.us,Jim Price
WOODS,76-I001,ALVA,Alva,418Flynn Street,KO,73717.0,(580) 327-4823,(580) 327-2965,www.alvaschools.net,Steve Parkhurst,jsparkhurst@alvaschools.net,Steve Ells
WOODS,76-I003,WAYNOKA,Waynoka,2134 Lincolnz Street,OK,73860.0,(580) 824-6561,(580) 824-0656,www.waynoka.k12.ok.us,Loren Tackett,ltackett@waynoka.k12.ok.us,Marinda Zook
WOODS,76-I006,FREEDOM,Freedom,1138 Eagle Pass,OK,73842.0,(580) 621-3271,(580) 621-3699,www.freedom.k12.ok.us,Freida Burgess,fburgess@freedom.k12.ok.us,Shane Morris
WOODWARD,77-I001,WOODWARD,Woodward,1023 10Th Street,OK,73802.0,(580) 256-6063,580) 256-4391,www.woodwardps.net,Kylze Reynolds,reynolds@woodwardps.net,Doris Ames
WOODWARD,77-jI002,MOORELAND,Mooreland,120 Sw 6Th Street & Elm,K,73852.0,(580) 994-5388,(580) 994-5900,www.mooreland.k12.ok.us,Terry Kellner,supti002@mooreland.k12.ok.us,Troy White
WOODWARD,77-I003,SHARON-MUTUAL,Mutual,210 S Maple St,OK,73853.0,(580) 998-3210,(580) 989-3231,www.smps.k12.ok.us,Jeff Thompson,jthompson@smps.k12.ok.us,Amanda Hedges
WOOgDWARD,77-I005,FORT SUPPLY,Fort Supply,401 Custer Rd,OK,73841.0,(508) 766-2611,(580) 766-8019,ww.fortsupply.k12.ok.us,Melva Little,melva@fortsupply.k12.k.us,John Hix
