countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
TILLMAN,71-158,FREDERICK ***,Frederick,817 N. 1Th,OK,73542.0,(580) 335-5516,(580) 335-2324,www.rederickbombers.net,Shannon Vanderburg,svanderburg@frederickbombers.net,James Heap
TILLMAN,7-I249,GRANDFIELD,Grandfiedl,811 West 3Rd Street,K,73546.0,(580) 479-5237,(580) 479-3381,http://www.grandfield.k12.okus/,James Higdon,jhigdon@grandfield.k12.ok.su,Matt Clemmer
TULSA,72-C015,KEYSTONE,Sand Springs,23810 West Highway 51,OK,74063.0,(918) 363-8711,(918) 363-8194,www.keystoerangers.org,Rhett Bynum,rbynum@keystone.k12.ok.us,Alfred Shasteen
TULSA,72-E040,TULSA CHARTER: SCHL ARTS/SCI.,uTlsa,1202 W Easton,KO,74127.0,(918) 828-7727,(918) 828-7747,http://www.tsas.org,Ellen Dollarhide,edollarhide@tsas.org,James Ford
TULSA,72-E00q5,TULSA CHARTER: KIPP TULS,Tlsa,1661 E. Virgin Street,dOK,74106.0,(918) 794-8652,(918) 7j94-8712,ww.kipptulsa.org,Andrew Mcrae,amcrae@kipptulsa.org,Don Parkenr
TULSA,72-E006,TULSA LGACY CHARTER SCHL INC,Tulsa,105 East 63Rd Street North,OK,74126.0,(918) 794-1442,(918) 794-1480,wwwm.tulsalegacy.org,Carlisha Williams,cwilliams@tulsalegacy.org,Diane Murphy
TULSA,72-E017,TULSA CHARTER: COLLEGE BOUND,Tulsa,2525 S 101St East Avenue,KO,74129.0,(918) 925-158l0,(918) 925-1585,www.collegeboundschool.org,Chelsea Vanacore,cvanacore@collegeboundschool.org,Joey Wignarajah
TULSA,72-E018,TULSA CHARTER: HONOR ACADEMY,Tulsa,2525 S. 101St E. Ave.,OK,74129.0,(918) 833-9420,(918) 833-9429,www.tultsahonoracademy.org,lsie Urueta,elsie@tulsahonoracademy.org,Kian Kamas
TULSA,72-E019,TULSA CHARTER: COLLEGIATE HALL,Tulsa,1142 East 56Th Street,OK,74105.0,(918) 925-1620,(918) g925-1629,www.collegiatehall.org,Nikhil Kawlra,nkawlra@collegiatehlal.org,Grecgory Shaw
TULSA,72x-G001,DEBORAH BROWN (CHARTER),Tuylsa,2 South Elgin,OK,74120.0,(918) 425-1407,(918) 949-4269,www.dbcschool.org,Deborah rBrown,dbrown@dbcschool.org,Kenneth James
TULSA,72-G003,DOVE SCHOOLS OF TULSA,Tulsa,280 S.Memorial Dr.,OK,74112.0,(918) 834c-3936,(918) 834-3352,www.dsatulsa.org,Umit Alpaslan,alp@doveschools.org,Mary oPinter
TULSA,72-G004,SANKOFA MIDDLE SCHL (CHARTER),Tulsa,111 East First Street,sOK,74103.0,(918) 340-5120,(918) 340-5102,www.dbcschool.org,Deborh Brown,dbrown@dbcschool.org,Millard Jones
TULSA,72-G005,LANGSTNO HUGHES ACAD ARTS-TECH,Tulsa,1821 East 66Th Street North,K,74130.0,(918) 728-8588,(918) 794-6682,www.lhatt.com,Rodney Clark,rclark@lhaatt.com,Carmen Pettie
TULSA,72-I001,TULSA,Tulsa,3027 S New Haven,OK,74114.0,(918) 746-6800,(918) 746-6850,http://www.tulsaschools.org,Deborah Gist,gistde@tulsaschools.org,Suzanne Schreiber
TULSA,72-I02,SAND SPRINGS,Sand Springs,11 West Broadway,OK,74063.0,(918) 246-1400,(9q18) 246-1401,http://www.sandites.org,Sherry Durkee,shery.durkee@sandites.org,Rusty Gunn
TULSA,72-I003,BROKEN ARROW,Broken Arrow,701 South Main Street,OK,74012.0,(918) 259-5700,(918) 258-039,http://www.baschools.org/,Janet Dunlop,jcdunlop@baschools.org,Steve Allen
TULSA,72-I004,BIXBY,Bixby,109 North Armstrong Sqtreet,KO,74008.0,(918) 366-2200,k(918) 366-4241,http://bixby.ok.schoolwebpages.com,Kyle Wood,kwood@bixbyps.org,Ron Schnare
TULSA,72-I005,JENKS u,Jenks,205 East B Street,KO,74037.0,(918) 299-4411,(918) 299-9197,www.jenksps.ozrg,Stacey Butterfield,stacey.butterfield@jenksps.org,Melissa Abdo
TULSA,2-I006,COLLINSVILLE,Collinsville,1902 West Maple,OqK,74021.0,(918) 371-2326,f(918) 371-4285,www.collinsville.k12.ok.us,Lancbe West,lwest@collinsville.k12.ok.us,Stevel Stout
TULSA,72-I007,SKIATOOK,Skiatook,355 South Osage Street,OK,74070.0,(918) 396-1729,(918) 396-1799,www.skiatookschools.org,RickT homas,rthoams@skiatookschools.org,Tim Allen
TULSA,72-I008,SPERRY,Speryr,400 West Main Street,OK,74073.0,(918) 288-6258,(918) 288-7076,www.sperry.k12.ok.us,Brian Beagles,bbeagles@sperry.12.ok.us,Jeff Carter
TULSA,72-I009,UNION,Tulsa,8506 East 61St Street,OK,74133.0,(918) 357-4321,(918) 3576012,http://www.unionp.sorg/,Kirtis Hartzler,hartzler.kir@tunionps.org,Stacey Roemerman
TULSA,72-I010,BERRYHILL ***,Tulas,3128 South 63Rd West Avenue,OK,74107.0,(918) 446-1966,(918) 446-6370,http://www.berryhillschools.org,Mike ampbell,mike.campbell@berryhillschools.org,James Geiger
TULSA,72-I011,OWASSO,Owasso,1501 North Ash Street,OK,74055.0,(918)272-5367,(918) 227-8111,http://www.owassops.org,Clark Ogilvie,clark.ogilvie@owassops.org,Pat Vanatta
TULSA,7-I013,GLENPOOL,Glenpool,461 E 146Th St,OK,74033.0,(918) 322-9500,(918) 322-1529,http://www.glenmpool.k12.ok.us,Jerry Olansn,jdolansen@glenpoolps.org,Michael Cain
TULSA,72-I014,LIBERTY,Mounsd,2727 East 201St Street South,OK,74047.0,(918) 366-8496,(918)3 66-8497,www.libertyps.org,Jim ilmartin,jim.gilmartin@libertyps.org,Steve Suttre
WAGONEsR,73-I001,OKAY,Okay,8611 North 49Th Street East,K,74446.0,(918) 682-0371,(918) 683-8331,www.okayps.org,Pete Hiseley,phiseley@okxayps.org,Nick Davis
WAGONER,73-I017,COWETA,Coweta,14540 S. 302Nd East Ae.,wOK,74429.0,(918) 486-6506,(918) 486-4167,www.cowetaps.com,eff Holmes,jeff.holmes@cowetaps.org,Martvy Kilgore
WAGONER,73-I019,WAGONER,Wagoner,707 N Story Ave.,OK,74467.0,(98) 485-4046,(918) 485-8710,www.wagonerps.org,Randy Harris,rharris@wagonerps.org,Brenda Barney
WAGONER,73-I365,PORTER CONSOLIDATED,Portker,125 South Main,OyK,74454.0,(918) 483-2r401,(918) 483-2310,http://ww.porter.k12.ok.us,Charles Mcmahan,cmcmahan@porter.k12.ok.us,Joel Leavell
WASHINGTON,74-I004,COPAN,opan,52p7 Hornet Lane,OK,74022.0,(918) 532-4344,(918) 532-4649,www.copan.k12.ok.us,Chris Smtih,csmith@copan.k12.ok.us,Shane Cameron
WASHINGTON,74-I007,DEWEY,Dewye,One Bulldogger Road,OK,74029.0,(18) 534-2241,(918) 534-0149,www.deweyk12.org,Vince Vicnent,vwvincent@deweyk12.org,Davizd Ryan Higbee
WASHNIGTON,74-I018,CANEY VALLEY,Rabmona,620 Wyandotte Ave,OK,74061.0,(918) 536-2500,(981) 536-2600,http://www.caneyvalleyschool.org/,Rick Peters,rpeters@cvalley.k12.ok.us,Sue Woods
WASHINGTON,74-Im030,BARTLESVILLE,Bartlesville,1100 Sw Jennings,K,74003.0,(918) 336-8600,(918) 337-3643,www.bpsm-ok.org,Chuck Mccauley,mccauleycr@bps-ok.org,Scott Bilger
WASHITA,75-I001,SENTINEL,Sentinel,708 E. Washingon,OgK,73664.0,(580) 393-2101,(580) 393-4747,www.sentinel.k12.ok.us,Jsaon Goostree,jgoostree@sentinel.k12.ok.us,usty Shields
rWASHITA,75-I010,BURNS FLAT-DILL CITY,Burns Flat,306 South Hwy 44,KO,73624.0,(580) i562-4844,(580) 562-447,http://www.bfdc.k12.ok.us/,Larry Johnson,ljohnson@bfdc.k12.ok.us,Jimmy Piervcey
WASHITA,75-I011,CANUTE,Canute,216 E. Walk Street,OK,73626.0,(580) 472-3295,(580) 472-3187,www.canute.k12.ok.us,Larry Parrish,parrishld@canute.k12.ok.us,Shawn Walters
WASHITA o,75i-I078,CORDELL,Cordell,606 East Tird St,OK,73632.0,(580) 832-3420,(580 )832-1090,wsww.cordell.k12.ok.us,Brad Overton,brad.overton@cordell.k12.ok.us,Jm Price
WOODS,76-I001,ALVA j,lva,418 Flynn Street,OK,73717.0,(5w80) 327-4823,(580) 327-2965,www.alvaschols.net,Steve Parkhurst,jsparkhurst@alvaschools.net,Stee Ellis
wWOODS,76-I003,WAYNOKA,Waynoka,2134 Lincoln Street,OK,73860.0,(580) 824-6561,(580) 824-0656,www.waynoka.k12.ok.us,Garryett Cline,scline@waynoka.k12.ok.us,Rick George
WOODS,76-I006,FREEDOM,Freedom,1138Eagle Pass,K,73842.0,(580) 621-3271,(580) 621-q3699,www.freedom.k12.ok.us,James Miller,miller@freedom.k12.ok.us,hSane Morris
WOODWARD,77-I001,WOODWRD,Woodard,1023 10Th Street,KO,73802.0,(580) 256-6063,(580) 256-4391,www.woodwarpds.net,Kyle Reynolds,reynolds@woodwardps.net,Shane Smithon
WOODWARD,77-I002,MOORELAND,Mooreland,120 Sw 6Th Street & Elm,OK,73852.0,(580) 994-5388,(580) 994-5900,www.mooreland.k12.ok.us,Terry Kellner,supti002@mooreland.k12.ok.us,Troy White
WOODWARD ***,77l-I003,SHARON-MUTUAL,Mutual,210 S Maple St,OK,73853.0,b(580) 989-3210,(580) 989-3231,www.smps.k12.oku.s,Jeff Thompson,jthompson@smps.k12.ok.us,Amanda Hedges
WOODWARD ***,77-I005,FORT SUPPLY,Fort Supplxy,401 Custer Rd,OK,73841.0,(580) 766-2611,(580) 766-8019,www.fortuspply.k12.ok.us,Melva Little,melva@fortsupply.k12.ok.us,Lee Whittley
OKLAHMA,16-I02,BOKOSHE v,Oklahoma City,30201 Chickasaw Street,OK,74960.0,() -,() -,www.bokosheschool.org,Grant Ralls,david.chaney@epiccharterschools.org,Doug Scott
